timestamp,load,threads,total_threads,events_seconds,total_time,latency_min,latency_avg,latency_max,latency_95th,latency_sum,events_avg,events_stddev,execution_time_avg,execution_time_stddev
2025-03-29 04:10:36.489,75000,9,8,370.22,202.5814,18.08,24.31,58.73,42.61,1823128.33,8333.3333,60.21,202.5698,0.01
2025-03-29 05:42:12.791,12500,9,8,4278.59,2.9198,1.36,2.1,8.88,4.91,26258.3,1388.8889,52.78,2.9176,0.0
2025-03-29 05:42:27.792,25000,9,8,1671.84,14.952,3.99,5.38,16.63,8.74,134538.83,2777.7778,48.05,14.9488,0.0
2025-03-29 05:43:06.924,37500,9,8,959.48,39.0821,7.26,9.38,29.38,16.41,351702.36,4166.6667,67.43,39.078,0.0
2025-03-29 05:44:24.251,50000,9,8,647.0,77.278,10.95,13.91,41.1,24.83,695435.07,5555.5556,36.59,77.2706,0.0
2025-03-29 05:46:35.679,62500,9,8,475.71,131.3798,15.76,18.92,44.92,33.72,1182318.39,6944.4444,45.64,131.3687,0.01
2025-03-29 05:49:58.268,75000,9,8,370.3,202.5394,18.04,24.3,60.69,42.61,1822744.25,8333.3333,38.91,202.5271,0.01
2025-03-29 07:21:40.337,12500,9,8,4294.04,2.9092,1.52,2.09,8.93,4.82,26168.59,1388.8889,65.71,2.9076,0.0
2025-03-29 07:21:55.344,25000,9,8,1671.17,14.958,4.34,5.38,18.81,8.74,134600.26,2777.7778,62.56,14.9556,0.0
2025-03-29 07:22:34.453,37500,9,8,960.0,39.0611,6.78,9.37,41.71,16.41,351516.02,4166.6667,38.32,39.0573,0.0
2025-03-29 07:23:51.740,50000,9,8,647.33,77.2383,11.73,13.9,40.4,24.38,695089.36,5555.5556,57.07,77.2322,0.0
2025-03-29 07:26:03.071,62500,9,8,476.07,131.2829,15.18,18.9,45.92,33.72,1181457.12,6944.4444,42.57,131.273,0.0
2025-03-29 07:29:25.615,75000,9,8,370.37,202.4957,16.55,24.3,56.6,42.61,1822314.31,8333.3333,46.36,202.4794,0.01
2025-03-29 09:00:55.212,12500,9,8,4300.92,2.9046,1.63,2.09,8.88,4.82,26128.21,1388.8889,68.7,2.9031,0.0
2025-03-29 09:01:10.248,25000,9,8,1667.95,14.9869,3.88,5.39,23.21,8.74,134850.93,2777.7778,42.77,14.9834,0.0
2025-03-29 09:01:49.376,37500,9,8,959.53,39.08,7.15,9.38,26.58,16.41,351668.55,4166.6667,47.6,39.0743,0.0
2025-03-29 09:03:06.728,50000,9,8,646.78,77.3044,10.47,13.91,44.69,24.83,695668.97,5555.5556,33.19,77.2966,0.0
2025-03-29 09:05:18.092,62500,9,8,475.95,131.3143,14.59,18.91,54.95,33.72,1181744.73,6944.4444,40.97,131.305,0.0
2025-03-29 09:08:40.735,75000,9,8,370.19,202.5942,20.83,24.31,55.71,42.61,1823214.37,8333.3333,57.81,202.5794,0.01
